Action;Type;DoType;DoEntete;DE_No;DoDomaine;AR_Ref;Qte;Prix;Remise;Montant;Date
ajout_ligne;Artstock;;;7;;360724;6.000000;;;5948.760000;2019-06-15 19:41:28;
ajout_ligne;;23;MT0002492;7;2;360724;12.00;991.46;0;11897.52;2019-06-15 19:41:28;
ajout_ligne;Artstock;;;4;;360724;29.000000;;;28752.070000;2019-06-15 19:41:28;
ajout_ligne;Artstock;;;4;;360724;41.000000;;;40649.590000;2019-06-15 19:41:28;
ajout_ligne;;23;MT0002492;7;2;10622;1.00;2163.64;0;2163.64;2019-06-15 20:08:19;
ajout_ligne;Artstock;;;7;;10622;15.000000;;;32454.600000;2019-06-15 20:08:19;
ajout_ligne;Artstock;;;7;;10622;14.000000;;;30290.960000;2019-06-15 20:08:19;
ajout_ligne;;23;MT0002492;7;2;10622;1.00;2163.64;0;2163.64;2019-06-15 20:08:20;
ajout_ligne;Artstock;;;4;;10622;23.000000;;;49763.630000;2019-06-15 20:08:20;
ajout_ligne;Artstock;;;4;;10622;24.000000;;;51927.270000;2019-06-15 20:08:20;
ajout_ligne;;23;MT0002492;7;2;361750;1.00;657.7;0;657.7;2019-06-15 20:08:38;
ajout_ligne;Artstock;;;7;;361750;1.000000;;;657.700000;2019-06-15 20:08:38;
ajout_ligne;Artstock;;;7;;361750;.000000;;;.000000;2019-06-15 20:08:38;
ajout_ligne;;23;MT0002492;7;2;361750;1.00;657.7;0;657.7;2019-06-15 20:08:38;
ajout_ligne;Artstock;;;4;;361750;8.000000;;;5261.180000;2019-06-15 20:08:38;
ajout_ligne;Artstock;;;4;;361750;9.000000;;;5918.880000;2019-06-15 20:08:38;
ajout_ligne;;23;MT0002492;7;2;638172;1.00;330.24;0;330.24;2019-06-15 20:10:32;
ajout_ligne;Artstock;;;7;;638172;30.000000;;;9907.200000;2019-06-15 20:10:32;
ajout_ligne;Artstock;;;7;;638172;29.000000;;;9576.960000;2019-06-15 20:10:32;
ajout_ligne;;23;MT0002492;7;2;638172;1.00;330.24;0;330.24;2019-06-15 20:10:32;
ajout_ligne;Artstock;;;4;;638172;10.000000;;;3294.000000;2019-06-15 20:10:32;
ajout_ligne;Artstock;;;4;;638172;11.000000;;;3624.240000;2019-06-15 20:10:32;
ajout_ligne;;23;MT0002491;4;2;4896G;1.00;607.97;0;607.97;2019-06-16 09:03:34;
ajout_ligne;Artstock;;;2;;4896G;26.000000;;;32218.190000;2019-06-16 09:03:34;
ajout_ligne;Artstock;;;2;;4896G;27.000000;;;32826.160000;2019-06-16 09:03:34;
ajout_ligne;;23;MT0002491;4;2;GOUL-ING-M6016;1.00;1284.44;0;1284.44;2019-06-16 09:06:12;
ajout_ligne;Artstock;;;2;;GOUL-ING-M6016;15.000000;;;19266.600000;2019-06-16 09:06:12;
ajout_ligne;Artstock;;;2;;GOUL-ING-M6016;16.000000;;;20551.040000;2019-06-16 09:06:12;
ajout_ligne;;23;MT0002493;2;2;INT-ETA-ENC-10X250;1.00;1500;0;1500;2019-06-16 09:24:07;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;2.000000;;;3000.000000;2019-06-16 09:24:07;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;1.000000;;;1500.000000;2019-06-16 09:24:07;
ajout_ligne;;23;MT0002493;2;2;INT-ETA-ENC-10X250;1.00;1500;0;1500;2019-06-16 09:24:16;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;1.000000;;;1500.000000;2019-06-16 09:24:16;
ajout_ligne;Artstock;;;2;;INT-ETA-ENC-10X250;.000000;;;.000000;2019-06-16 09:24:17;
ajout_ligne;;23;MT0002493;2;2;1620/01;13.00;18560.51;0;241286.57;2019-06-16 09:24:34;
ajout_ligne;Artstock;;;2;;1620/01;14.000000;;;259847.080000;2019-06-16 09:24:34;
ajout_ligne;Artstock;;;2;;1620/01;1.000000;;;18560.450000;2019-06-16 09:24:34;
ajout_ligne;;23;MT0002493;2;2;1620/01;10.00;18560.51;0;185605.1;2019-06-16 09:32:06;
ajout_ligne;Artstock;;;7;;1620/01;.000000;;;.000000;2019-06-16 09:32:06;
ajout_ligne;Artstock;;;7;;1620/01;10.000000;;;185605.100000;2019-06-16 09:32:06;
ajout_ligne;;23;MT0002493;2;2;1620/01;10.00;18560.51;0;185605.1;2019-06-16 09:32:53;
ajout_ligne;Artstock;;;7;;1620/01;10.000000;;;185605.100000;2019-06-16 09:32:53;
ajout_ligne;Artstock;;;7;;1620/01;20.000000;;;371210.200000;2019-06-16 09:32:53;
ajout_ligne;;23;MT0002493;2;2;1620/01;10.00;18560.51;0;185605.1;2019-06-16 09:33:15;
ajout_ligne;Artstock;;;7;;1620/01;20.000000;;;371210.200000;2019-06-16 09:33:15;
ajout_ligne;Artstock;;;7;;1620/01;30.000000;;;556815.300000;2019-06-16 09:33:15;
ajout_ligne;;23;MT0002493;2;2;1620/01;10.00;18560.51;0;185605.1;2019-06-16 09:33:23;
ajout_ligne;Artstock;;;7;;1620/01;30.000000;;;556815.300000;2019-06-16 09:33:23;
ajout_ligne;Artstock;;;7;;1620/01;40.000000;;;742420.400000;2019-06-16 09:33:23;
ajout_ligne;;23;MT0002493;2;2;1620/01;10.00;18560.51;0;185605.1;2019-06-16 09:33:42;
ajout_ligne;Artstock;;;7;;1620/01;40.000000;;;742420.400000;2019-06-16 09:33:42;
ajout_ligne;Artstock;;;7;;1620/01;50.000000;;;928025.500000;2019-06-16 09:33:42;
ajout_ligne;;23;MT0002493;2;2;1620/01;10.00;18560.51;0;185605.1;2019-06-16 09:34:12;
ajout_ligne;Artstock;;;7;;1620/01;50.000000;;;928025.500000;2019-06-16 09:34:12;
ajout_ligne;Artstock;;;7;;1620/01;60.000000;;;1113630.600000;2019-06-16 09:34:12;
ajout_ligne;;23;MT0002493;2;2;INT-ETA-ENC-10X250;1.00;1500;0;1500;2019-06-16 09:34:32;
ajout_ligne;Artstock;;;7;;INT-ETA-ENC-10X250;1.000000;;;1500.000000;2019-06-16 09:34:32;
ajout_ligne;;23;MT0002493;2;2;INT-ETA-ENC-10X250;0.00;1500;0;0;2019-06-16 09:34:32;
ajout_ligne;Artstock;;;7;;INT-ETA-ENC-10X250;1.000000;;;1500.000000;2019-06-16 09:34:32;
ajout_ligne;Artstock;;;7;;INT-ETA-ENC-10X250;1.000000;;;1500.000000;2019-06-16 09:34:32;
ajout_ligne;;23;MT0002494;2;2;16807;2.00;23927.87;0;47855.74;2019-06-16 09:36:22;
ajout_ligne;Artstock;;;2;;16807;33.000000;;;789619.630000;2019-06-16 09:36:22;
ajout_ligne;Artstock;;;2;;16807;31.000000;;;741763.890000;2019-06-16 09:36:22;
ajout_ligne;;23;MT0002494;2;2;0504_45;4.00;1465.71;0;5862.85;2019-06-16 09:36:50;
ajout_ligne;Artstock;;;2;;0504_45;8.000000;;;11725.690000;2019-06-16 09:36:50;
ajout_ligne;Artstock;;;2;;0504_45;4.000000;;;5862.850000;2019-06-16 09:36:50;
ajout_ligne;;23;MT0002494;2;2;0504_45;1.00;1465.71;0;1465.71;2019-06-16 09:37:13;
ajout_ligne;Artstock;;;4;;0504_45;2.000000;;;2932.160000;2019-06-16 09:37:13;
ajout_ligne;Artstock;;;4;;0504_45;3.000000;;;4397.870000;2019-06-16 09:37:13;
ajout_ligne;;23;MT0002494;2;2;16807;1.00;23927.87;0;23927.87;2019-06-16 09:38:34;
ajout_ligne;Artstock;;;4;;16807;17.000000;;;387582.830000;2019-06-16 09:38:34;
ajout_ligne;Artstock;;;4;;16807;18.000000;;;411510.700000;2019-06-16 09:38:34;
ajout_ligne;;23;MT0002495;4;2;16812;1.00;19646.87;0;19646.87;2019-06-16 09:39:08;
ajout_ligne;Artstock;;;4;;16812;12.000000;;;235762.390000;2019-06-16 09:39:09;
ajout_ligne;Artstock;;;4;;16812;11.000000;;;216115.520000;2019-06-16 09:39:09;
ajout_ligne;;23;MT0002495;4;2;16812;3.00;19646.87;0;58940.61;2019-06-16 09:39:28;
ajout_ligne;Artstock;;;7;;16812;28.000000;;;432964.000000;2019-06-16 09:39:28;
ajout_ligne;Artstock;;;7;;16812;31.000000;;;491904.610000;2019-06-16 09:39:28;
ajout_ligne;;23;MT0002496;4;2;16807;3.00;22861.71;0;68585.12;2019-06-16 09:41:47;
ajout_ligne;Artstock;;;4;;16807;18.000000;;;411510.700000;2019-06-16 09:41:47;
ajout_ligne;Artstock;;;4;;16807;15.000000;;;342925.570000;2019-06-16 09:41:47;
ajout_ligne;;23;MT0002496;4;2;CH-D10-ING;2.00;511.53;0;1023.06;2019-06-16 09:42:00;
ajout_ligne;Artstock;;;4;;CH-D10-ING;48.000000;;;24553.440000;2019-06-16 09:42:00;
ajout_ligne;Artstock;;;4;;CH-D10-ING;46.000000;;;23530.380000;2019-06-16 09:42:00;
ajout_ligne;;23;MT0002497;4;2;16793;1.00;14298.9;0;14298.9;2019-06-16 11:31:32;
ajout_ligne;Artstock;;;4;;16793;2.000000;;;28597.800000;2019-06-16 11:31:32;
ajout_ligne;Artstock;;;4;;16793;1.000000;;;14298.900000;2019-06-16 11:31:32;
ajout_ligne;;23;MT0002497;4;2;16793;1.00;14298.9;0;14298.9;2019-06-16 11:32:33;
ajout_ligne;Artstock;;;7;;16793;33.000000;;;471735.000000;2019-06-16 11:32:33;
ajout_ligne;Artstock;;;7;;16793;34.000000;;;486033.900000;2019-06-16 11:32:33;
ajout_ligne;;23;MT0002496;4;2;CH-D10-ING;2.00;511.53;0;1023.06;2019-06-16 11:32:46;
ajout_ligne;Artstock;;;7;;CH-D10-ING;43.000000;;;20450.620000;2019-06-16 11:32:46;
ajout_ligne;Artstock;;;7;;CH-D10-ING;45.000000;;;21473.680000;2019-06-16 11:32:46;
ajout_ligne;;23;MT0002496;4;2;16807;3.00;22861.71;0;68585.13;2019-06-16 11:34:55;
ajout_ligne;Artstock;;;7;;16807;44.000000;;;1003156.880000;2019-06-16 11:34:55;
ajout_ligne;Artstock;;;7;;16807;47.000000;;;1071742.010000;2019-06-16 11:34:55;
ajout_ligne;;23;MT0002498;1;2;INT-ETA-ENC-10X250;10.00;3000;0;30000;2019-06-16 11:40:39;
ajout_ligne;Artstock;;;1;;INT-ETA-ENC-10X250;30.000000;;;90000.000000;2019-06-16 11:40:39;
ajout_ligne;Artstock;;;1;;INT-ETA-ENC-10X250;20.000000;;;60000.000000;2019-06-16 11:40:39;
ajout_ligne;;23;MT0002499;1;2;030910054;1.00;1361.44;0;1361.44;2019-06-16 11:43:26;
ajout_ligne;Artstock;;;1;;030910054;1.000000;;;1361.440000;2019-06-16 11:43:26;
ajout_ligne;Artstock;;;1;;030910054;.000000;;;.000000;2019-06-16 11:43:26;
ajout_ligne;;23;MT0002499;1;2;030910054;1.00;1361.44;0;1361.44;2019-06-16 11:43:26;
ajout_ligne;Artstock;;;2;;030910054;.000000;;;.000000;2019-06-16 11:43:26;
ajout_ligne;Artstock;;;2;;030910054;1.000000;;;1361.440000;2019-06-16 11:43:26;
ajout_ligne;Artstock;;;4;;110030;-110.000000;;;-48678.450000;2019-06-17 11:38:35;
ajout_ligne;Vente;6;FRVA00099;4;0;110030;5.00;650.00;50U;650.00;2019-06-17 11:38:36;
ajout_ligne;Artstock;;;4;;110030;-105.000000;;;.000000;2019-06-17 11:38:37;
ajout_ligne;Artstock;;;4;;110030;-105.000000;;;.000000;2019-06-17 11:38:48;
ajout_ligne;Vente;6;FRVA00099;4;0;110030;200.;650.00;;650.00;2019-06-17 11:38:49;
ajout_ligne;Artstock;;;4;;110030;95.000000;;;.000000;2019-06-17 11:38:49;
ajout_ligne;Artstock;;;4;;110040;.000000;;;.000000;2019-06-17 11:57:00;
ajout_ligne;Vente;6;FRVA00100;4;0;110040;10.00;6650.00;;6650.00;2019-06-17 11:57:00;
ajout_ligne;Artstock;;;4;;110040;10.000000;;;.000000;2019-06-17 11:57:01;
ajout_ligne;Artstock;;;4;;110040;10.000000;;;.000000;2019-06-17 11:57:37;
ajout_ligne;Vente;6;FRVA00100;4;0;110040;10.;6650.00;;6650.00;2019-06-17 11:57:37;
ajout_ligne;Artstock;;;4;;110040;20.000000;;;.000000;2019-06-17 11:57:38;
ajout_ligne;Artstock;;;4;;110040;30.000000;;;.000000;2019-06-17 12:03:34;
ajout_ligne;Vente;6;FRVA00100;4;0;110040;100.;6650.00;;6650.00;2019-06-17 12:03:34;
ajout_ligne;Artstock;;;4;;110040;30.000000;;;.000000;2019-06-17 12:03:55;
ajout_ligne;Vente;6;FRVA00100;4;0;110040;100.;6650.00;;6650.00;2019-06-17 12:03:55;
ajout_ligne;Artstock;;;4;;110040;130.000000;;;.000000;2019-06-17 12:03:55;
suppression;Artstock;;;4;;110040;130.000000;;;.000000;2019-06-17 12:04:31;
suppresion;Vente;6;FRVA00100;4;0;110040;-10.000000;5576.520000;;-66500.000000;2019-06-17 12:04:31;
suppression;Artstock;;;4;;110040;120.000000;;;.000000;2019-06-17 12:04:31;
suppression;Artstock;;;4;;110040;120.000000;;;.000000;2019-06-17 12:04:56;
suppresion;Vente;6;FRVA00100;4;0;110040;-10.000000;5576.520000;;-66500.000000;2019-06-17 12:04:56;
suppression;Artstock;;;4;;110040;110.000000;;;.000000;2019-06-17 12:04:56;
modif_ligne;Artstock;;;4;;110040;110.000000;;;.000000;2019-06-17 12:05:12;
modif_ligne;Vente;6;FRVA00100;4;0;110040;20.;6650.00;;6650.00;2019-06-17 12:05:12;
modif_ligne;Artstock;;;4;;110040;120.000000;;;.000000;2019-06-17 12:05:16;
ajout_ligne;Artstock;;;4;;110040;120.000000;;;.000000;2019-06-17 12:12:21;
ajout_ligne;Vente;6;FVA004822;4;0;110040;10.00;6650.00;500U;6650.00;2019-06-17 12:12:21;
ajout_ligne;Artstock;;;4;;110040;110.000000;;;.000000;2019-06-17 12:12:22;
modif_ligne;Artstock;;;4;;110040;110.000000;;;.000000;2019-06-17 12:12:32;
modif_ligne;Vente;6;FVA004822;4;0;110040;5.;6650.00;500.00U;6650.00;2019-06-17 12:12:33;
modif_ligne;Artstock;;;4;;110040;115.000000;;;.000000;2019-06-17 12:12:34;
modif_ligne;Artstock;;;4;;110040;115.000000;;;.000000;2019-06-17 12:12:44;
modif_ligne;Vente;6;FVA004822;4;0;110040;5.00;6650.00;500.00U;6650.00;2019-06-17 12:12:44;
modif_ligne;Artstock;;;4;;110040;115.000000;;;.000000;2019-06-17 12:12:46;
ajout_ligne;Artstock;;;4;;110040;115.000000;;;.000000;2019-06-17 12:13:16;
ajout_ligne;Vente;6;FVA004822;4;0;110040;5.00;60000.;;60000.;2019-06-17 12:13:16;
ajout_ligne;Artstock;;;4;;110040;110.000000;;;.000000;2019-06-17 12:13:17;
suppression;Artstock;;;4;;110040;110.000000;;;.000000;2019-06-17 12:13:24;
suppresion;Vente;6;FVA004822;4;0;110040;5.000000;50314.470000;;300000.000000;2019-06-17 12:13:24;
suppression;Artstock;;;4;;110040;115.000000;;;.000000;2019-06-17 12:13:24;
Règlement;;;;;;;;;;61500.00;2019-06-17 12:17:16;
ajout_ligne;Artstock;;;4;;110046;159.000000;;;181299.870000;2019-06-17 13:03:31;
ajout_ligne;;3;BLA000001;4;0;110046;159.00;2176.00;1000U;2176.00;2019-06-17 13:03:31;
ajout_ligne;Artstock;;;4;;110046;159.000000;;;181299.870000;2019-06-17 13:03:32;
ajout_ligne;Artstock;;;4;;110046;159.000000;;;181299.870000;2019-06-17 13:04:03;
ajout_ligne;;3;BLA000001;4;0;110046;159.00;2176.00;1000U;2176.00;2019-06-17 13:04:04;
ajout_ligne;Artstock;;;4;;110046;159.000000;;;181299.870000;2019-06-17 13:04:04;
ajout_ligne;Artstock;;;4;;110046;159.000000;;;181299.870000;2019-06-17 13:04:08;
ajout_ligne;;3;BLA000001;4;0;110046;159.00;2176.00;100U;2176.00;2019-06-17 13:04:08;
ajout_ligne;Artstock;;;4;;110046;.000000;;;.000000;2019-06-17 13:04:09;
modif_ligne;Artstock;;;4;;110046;.000000;;;.000000;2019-06-17 13:04:25;
modif_ligne;;3;BLA000001;4;0;110046;150.;2176.00;100.00U;2176.00;2019-06-17 13:04:25;
modif_ligne;Artstock;;;4;;110046;9.000000;;;10262.250000;2019-06-17 13:04:27;
ajout_ligne;;23;MT0003320;4;2;110046;5.00;1140.25;0;5701.25;2019-06-17 13:23:24;
ajout_ligne;Artstock;;;4;;110046;9.000000;;;10262.250000;2019-06-17 13:23:24;
ajout_ligne;Artstock;;;4;;110046;4.000000;;;4561.000000;2019-06-17 13:23:25;
ajout_ligne;;23;MT0003320;4;2;110046;5.00;1140.25;0;5701.25;2019-06-17 13:23:25;
ajout_ligne;Artstock;;;3;;110046;.000000;;;.320000;2019-06-17 13:23:25;
ajout_ligne;Artstock;;;3;;110046;5.000000;;;5701.570000;2019-06-17 13:23:25;
ajout_ligne;;23;MT0003396;4;2;5891/20;3.00;1144.62;0;3433.86;2019-06-17 23:58:41;
ajout_ligne;Artstock;;;4;;5891/20;10.000000;;;11446.200000;2019-06-17 23:58:41;
ajout_ligne;Artstock;;;4;;5891/20;7.000000;;;8012.340000;2019-06-17 23:58:42;
ajout_ligne;;23;2;2;2;638171;1.00;330.24;0;330.24;2019-06-19 12:20:56;
ajout_ligne;Artstock;;;2;;638171;2.000000;;;660.480000;2019-06-19 12:20:56;
ajout_ligne;Artstock;;;2;;638171;1.000000;;;330.240000;2019-06-19 12:20:57;
ajout_ligne;;23;TE0000002;4;2;S265524;3.00;9606;0;28818;2019-06-19 12:35:09;
ajout_ligne;Artstock;;;4;;S265524;12.000000;;;115272.000000;2019-06-19 12:35:09;
ajout_ligne;Artstock;;;4;;S265524;9.000000;;;86454.000000;2019-06-19 12:35:09;
suppresion;Artstock;;;4;;S265524;9.000000;;;86454.000000;2019-06-19 12:36:15;
suppresion;;23;TE0000002;4;2;S265524;3.000000;9606.000000;;28818.000000;2019-06-19 12:36:15;
suppresion;Artstock;;;4;;S265524;12.000000;;;115272.000000;2019-06-19 12:36:15;
suppresion;;23;TE0000002;14;2;;0;;;;2019-06-19 12:36:15;
suppresion;Artstock;;;14;;;.000000;;;.000000;2019-06-19 12:36:15;
ajout_ligne;;23;TE0000002;4;2;S265524;3.00;9606;0;28818;2019-06-19 12:36:26;
ajout_ligne;Artstock;;;4;;S265524;12.000000;;;115272.000000;2019-06-19 12:36:26;
ajout_ligne;Artstock;;;4;;S265524;9.000000;;;86454.000000;2019-06-19 12:36:27;
ajout_ligne;;23;MT0003398;4;2;40003;13.00;209.71;0;2726.23;2019-06-19 12:52:21;
ajout_ligne;Artstock;;;4;;40003;2713.000000;;;568943.230000;2019-06-19 12:52:21;
ajout_ligne;Artstock;;;4;;40003;2700.000000;;;566217.000000;2019-06-19 12:52:21;
ajout_ligne;;23;MT0003398;4;2;40003;13.00;209.71;0;2726.23;2019-06-19 12:52:21;
ajout_ligne;Artstock;;;14;;40003;13.000000;;;2726.230000;2019-06-19 12:52:21;
ajout_ligne;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:04:13;
ajout_ligne;Vente;6;FVA004823;4;0;G300X2.8N;5.00;5.00;5U;5.00;2019-06-19 13:04:13;
ajout_ligne;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:04:13;
ajout_ligne;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:04:20;
ajout_ligne;Vente;6;FVA004823;4;0;G300X2.8N;5.00;5.00;;5.00;2019-06-19 13:04:20;
ajout_ligne;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:04:20;
ajout_ligne;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:04:28;
ajout_ligne;Vente;6;FVA004823;4;0;G300X2.8N;45.00;5.00;;5.00;2019-06-19 13:04:28;
ajout_ligne;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:04:29;
ajout_ligne;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:04:36;
ajout_ligne;Vente;6;FVA004823;4;0;G300X2.8N;5.00;45.;;45.;2019-06-19 13:04:36;
ajout_ligne;Artstock;;;4;;G300X2.8N;790.000000;;;12134.400000;2019-06-19 13:04:37;
modif_ligne;Artstock;;;4;;G300X2.8N;790.000000;;;12134.400000;2019-06-19 13:04:52;
modif_ligne;Vente;6;FVA004823;4;0;G300X2.8N;95.00;45.00;;45.00;2019-06-19 13:04:52;
modif_ligne;Artstock;;;4;;G300X2.8N;700.000000;;;10752.000000;2019-06-19 13:04:54;
suppression;Artstock;;;4;;G300X2.8N;700.000000;;;10752.000000;2019-06-19 13:05:35;
suppresion;Vente;6;FVA004823;4;0;G300X2.8N;95.000000;37.740000;;4275.000000;2019-06-19 13:05:35;
suppression;Artstock;;;4;;G300X2.8N;795.000000;;;12211.200000;2019-06-19 13:05:35;
ajout_ligne;;42;TE000008;2;4;ANGEXT105X35;1.00;0;0;0;2019-06-19 23:42:26;
ajout_ligne;Artstock;;;2;;ANGEXT105X35;1.000000;;;.000000;2019-06-19 23:42:26;
ajout_ligne;Artstock;;;2;;ANGEXT105X35;.000000;;;.000000;2019-06-19 23:42:26;
ajout_ligne;;42;TE000008;2;4;638171;1.00;330.24;0;330.24;2019-06-19 23:42:39;
ajout_ligne;Artstock;;;2;;638171;1.000000;;;330.240000;2019-06-19 23:42:39;
ajout_ligne;Artstock;;;2;;638171;.000000;;;.000000;2019-06-19 23:42:39;
ajout_ligne;Artstock;;;4;;638172;10.000000;;;3294.000000;2019-06-21 18:38:10;
ajout_ligne;Vente;6;FVA004824;4;0;638172;2.;1500.00;;1500.00;2019-06-21 18:38:10;
ajout_ligne;Artstock;;;4;;638172;8.000000;;;2635.200000;2019-06-21 18:38:11;
suppression;Artstock;;;4;;638172;8.000000;;;2635.200000;2019-06-21 18:38:17;
suppresion;Vente;6;FVA004824;4;0;638172;2.000000;1257.860000;;3000.000000;2019-06-21 18:38:18;
suppression;Artstock;;;4;;638172;10.000000;;;3294.000000;2019-06-21 18:38:18;
ajout_ligne;Artstock;;;4;;48946;4.000000;;;65438.760000;2019-06-21 18:38:26;
ajout_ligne;Vente;6;FVA004824;4;0;48946;2.;36500.00;;36500.00;2019-06-21 18:38:26;
ajout_ligne;Artstock;;;4;;48946;2.000000;;;32719.380000;2019-06-21 18:38:27;
modif_ligne;Artstock;;;4;;48946;2.000000;;;32719.380000;2019-06-21 18:38:34;
modif_ligne;Vente;6;FVA004824;4;0;48946;1.00;36500.00;;36500.00;2019-06-21 18:38:35;
modif_ligne;Artstock;;;4;;48946;3.000000;;;49079.070000;2019-06-21 18:38:37;
suppression;Artstock;;;4;;48946;3.000000;;;49079.070000;2019-06-21 18:38:42;
suppresion;Vente;6;FVA004824;4;0;48946;1.000000;30607.970000;;36500.000000;2019-06-21 18:38:42;
suppression;Artstock;;;4;;48946;4.000000;;;65438.760000;2019-06-21 18:38:42;
ajout_ligne;Artstock;;;4;;638172;10.000000;;;3294.000000;2019-06-21 18:38:51;
ajout_ligne;Vente;6;FVA004824;4;0;638172;2.;1500.00;;1500.00;2019-06-21 18:38:51;
ajout_ligne;Artstock;;;4;;638172;8.000000;;;2635.200000;2019-06-21 18:38:52;
ajout_ligne;;23;MT0003402;4;2;S265524;3.000000;9606;0;28818;2019-06-25 08:30:50;
ajout_ligne;Artstock;;;14;;S265524;15.000000;;;144090.000000;2019-06-25 08:30:50;
ajout_ligne;Artstock;;;14;;S265524;18.000000;;;172908.000000;2019-06-25 08:30:50;
ajout_ligne;;23;MT0003402;4;2;S265524;6.0;9606;0;57636;2019-06-25 08:30:51;
ajout_ligne;Artstock;;;4;;S265524;9.000000;;;86454.000000;2019-06-25 08:30:51;
ajout_ligne;Artstock;;;4;;S265524;3.000000;;;28818.000000;2019-06-25 08:30:51;
ajout_ligne;;23;MT0003403;4;2;S265524;3.000000;9606;0;28818;2019-06-25 08:32:39;
ajout_ligne;Artstock;;;14;;S265524;18.000000;;;172908.000000;2019-06-25 08:32:39;
ajout_ligne;Artstock;;;14;;S265524;21.000000;;;201726.000000;2019-06-25 08:32:39;
ajout_ligne;;23;MT0003403;4;2;S265524;6.0;9606;0;57636;2019-06-25 08:32:39;
ajout_ligne;Artstock;;;4;;S265524;3.000000;;;28818.000000;2019-06-25 08:32:40;
ajout_ligne;Artstock;;;4;;S265524;-3.000000;;;.000000;2019-06-25 08:32:40;
ajout_ligne;;23;MT0003404;4;2;S265524;3.000000;9606;0;28818;2019-06-25 08:34:17;
ajout_ligne;Artstock;;;14;;S265524;21.000000;;;201726.000000;2019-06-25 08:34:18;
ajout_ligne;Artstock;;;14;;S265524;24.000000;;;230544.000000;2019-06-25 08:34:18;
ajout_ligne;;23;MT0003404;4;2;S265524;6.0;0;0;57636;2019-06-25 08:34:18;
ajout_ligne;Artstock;;;4;;S265524;-3.000000;;;.000000;2019-06-25 08:34:18;
ajout_ligne;Artstock;;;4;;S265524;-9.000000;;;.000000;2019-06-25 08:34:18;
ajout_ligne;;23;MT0003405;4;2;S265524;3.000000;9606;0;28818;2019-06-25 08:36:07;
ajout_ligne;Artstock;;;14;;S265524;24.000000;;;230544.000000;2019-06-25 08:36:08;
ajout_ligne;Artstock;;;14;;S265524;27.000000;;;259362.000000;2019-06-25 08:36:08;
ajout_ligne;;23;MT0003405;4;2;S265524;6.0;0;0;57636;2019-06-25 08:36:08;
ajout_ligne;Artstock;;;4;;S265524;-9.000000;;;.000000;2019-06-25 08:36:08;
ajout_ligne;Artstock;;;4;;S265524;-15.000000;;;.000000;2019-06-25 08:36:08;
ajout_ligne;;23;MT0003406;4;2;S265524;6.0;0;0;57636;2019-06-25 08:39:09;
ajout_ligne;Artstock;;;4;;S265524;-15.000000;;;.000000;2019-06-25 08:39:09;
ajout_ligne;Artstock;;;4;;S265524;-21.000000;;;.000000;2019-06-25 08:39:10;
ajout_ligne;;23;MT0003406;4;2;S265524;6.0;0;0;0;2019-06-25 08:39:10;
ajout_ligne;Artstock;;;14;;S265524;27.000000;;;259362.000000;2019-06-25 08:39:10;
ajout_ligne;Artstock;;;14;;S265524;33.000000;;;259362.000000;2019-06-25 08:39:10;
ajout_ligne;;23;MT0003407;4;2;S265524;6.0;0;0;57636;2019-06-25 08:40:54;
ajout_ligne;Artstock;;;4;;S265524;-21.000000;;;.000000;2019-06-25 08:40:54;
ajout_ligne;Artstock;;;4;;S265524;-27.000000;;;.000000;2019-06-25 08:40:54;
ajout_ligne;;23;MT0003407;4;2;S265524;6.0;0;0;0;2019-06-25 08:40:55;
ajout_ligne;Artstock;;;14;;S265524;33.000000;;;259362.000000;2019-06-25 08:40:55;
ajout_ligne;Artstock;;;14;;S265524;39.000000;;;259362.000000;2019-06-25 08:40:55;
ajout_ligne;;23;MT0003408;4;2;S265524;6.0;0;0;57636;2019-06-25 08:42:26;
ajout_ligne;Artstock;;;4;;S265524;-27.000000;;;.000000;2019-06-25 08:42:26;
ajout_ligne;Artstock;;;4;;S265524;-33.000000;;;.000000;2019-06-25 08:42:26;
ajout_ligne;;23;MT0003408;4;2;S265524;6.0;0;0;0;2019-06-25 08:42:27;
ajout_ligne;Artstock;;;14;;S265524;39.000000;;;259362.000000;2019-06-25 08:42:27;
ajout_ligne;Artstock;;;14;;S265524;45.000000;;;259362.000000;2019-06-25 08:42:27;
ajout_ligne;;23;MT0003409;4;2;S265524;6.0;-2134.67;0;57636;2019-06-25 08:42:49;
ajout_ligne;Artstock;;;4;;S265524;-27.000000;;;57636.000000;2019-06-25 08:42:49;
ajout_ligne;Artstock;;;4;;S265524;-33.000000;;;70444.020000;2019-06-25 08:42:49;
